Origin,Destination,Date,Price ($),Num Stops,Connection,Duration (h),Time
LIH,HNL,2019-12-22,101,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-22,101,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-23,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-23,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-23,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-23,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-23,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-23,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-23,85,0,(),0.62,4:59p - 5:36p
LIH,HNL,2019-12-23,85,0,(),0.62,4:59p - 5:36p
LIH,HNL,2019-12-23,85,0,(),0.60,6:32a - 7:08a
LIH,HNL,2019-12-23,85,0,(),0.60,6:32a - 7:08a
LIH,HNL,2019-12-23,96,0,(),0.60,5:35p - 6:11p
LIH,HNL,2019-12-23,96,0,(),0.60,5:35p - 6:11p
LIH,HNL,2019-12-23,96,0,(),0.60,6:15p - 6:51p
LIH,HNL,2019-12-23,96,0,(),0.60,6:15p - 6:51p
LIH,HNL,2019-12-23,96,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-23,96,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-23,96,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-23,96,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-23,96,0,(),0.62,7:00p - 7:37p
LIH,HNL,2019-12-23,96,0,(),0.62,7:00p - 7:37p
LIH,HNL,2019-12-24,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-24,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-24,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-24,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-24,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-24,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-24,85,0,(),0.62,4:59p - 5:36p
LIH,HNL,2019-12-24,85,0,(),0.62,4:59p - 5:36p
LIH,HNL,2019-12-24,96,0,(),0.60,5:35p - 6:11p
LIH,HNL,2019-12-24,96,0,(),0.60,5:35p - 6:11p
LIH,HNL,2019-12-24,96,0,(),0.63,3:15p - 3:53p
LIH,HNL,2019-12-24,96,0,(),0.63,3:15p - 3:53p
LIH,HNL,2019-12-24,106,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-24,106,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-24,106,0,(),0.58,7:19a - 7:54a
LIH,HNL,2019-12-24,106,0,(),0.58,7:19a - 7:54a
LIH,HNL,2019-12-24,111,0,(),0.62,1:28p - 2:05p
LIH,HNL,2019-12-24,111,0,(),0.62,1:28p - 2:05p
LIH,HNL,2019-12-24,111,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-24,111,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-25,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-25,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-25,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-25,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-25,85,0,(),0.62,4:59p - 5:36p
LIH,HNL,2019-12-25,85,0,(),0.62,4:59p - 5:36p
LIH,HNL,2019-12-25,96,0,(),0.60,5:35p - 6:11p
LIH,HNL,2019-12-25,96,0,(),0.60,5:35p - 6:11p
LIH,HNL,2019-12-25,96,0,(),0.58,7:19a - 7:54a
LIH,HNL,2019-12-25,96,0,(),0.58,7:19a - 7:54a
LIH,HNL,2019-12-25,106,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-25,106,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-25,111,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-25,111,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-25,111,0,(),0.62,1:28p - 2:05p
LIH,HNL,2019-12-25,111,0,(),0.62,1:28p - 2:05p
LIH,HNL,2019-12-25,111,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-25,111,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-25,111,0,(),0.62,7:00p - 7:37p
LIH,HNL,2019-12-25,111,0,(),0.62,7:00p - 7:37p
LIH,HNL,2019-12-26,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-26,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-26,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-26,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-26,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-26,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-26,85,0,(),0.62,4:59p - 5:36p
LIH,HNL,2019-12-26,85,0,(),0.62,4:59p - 5:36p
LIH,HNL,2019-12-26,95,0,(),0.60,6:32a - 7:08a
LIH,HNL,2019-12-26,95,0,(),0.60,6:32a - 7:08a
LIH,HNL,2019-12-26,106,0,(),0.60,5:35p - 6:11p
LIH,HNL,2019-12-26,106,0,(),0.60,5:35p - 6:11p
LIH,HNL,2019-12-26,106,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-26,106,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-26,106,0,(),0.58,7:19a - 7:54a
LIH,HNL,2019-12-26,106,0,(),0.58,7:19a - 7:54a
LIH,HNL,2019-12-26,111,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-26,111,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-26,111,0,(),0.62,7:00p - 7:37p
LIH,HNL,2019-12-26,111,0,(),0.62,7:00p - 7:37p
LIH,HNL,2019-12-27,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-27,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-27,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-27,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-27,85,0,(),0.58,9:56p - 10:31p
LIH,HNL,2019-12-27,85,0,(),0.58,9:56p - 10:31p
LIH,HNL,2019-12-27,100,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-27,100,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-27,100,0,(),0.62,4:59p - 5:36p
LIH,HNL,2019-12-27,100,0,(),0.62,4:59p - 5:36p
LIH,HNL,2019-12-27,101,0,(),0.60,5:35p - 6:11p
LIH,HNL,2019-12-27,101,0,(),0.60,5:35p - 6:11p
LIH,HNL,2019-12-27,111,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-27,111,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-27,116,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-27,116,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-27,116,0,(),0.62,7:00p - 7:37p
LIH,HNL,2019-12-27,116,0,(),0.62,7:00p - 7:37p
LIH,HNL,2019-12-27,116,0,(),0.60,6:32a - 7:08a
LIH,HNL,2019-12-27,116,0,(),0.60,6:32a - 7:08a
LIH,HNL,2019-12-28,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-28,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-28,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-28,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-28,95,0,(),0.60,6:32a - 7:08a
LIH,HNL,2019-12-28,95,0,(),0.60,6:32a - 7:08a
LIH,HNL,2019-12-28,96,0,(),0.60,5:35p - 6:11p
LIH,HNL,2019-12-28,96,0,(),0.60,5:35p - 6:11p
LIH,HNL,2019-12-28,96,0,(),0.60,6:15p - 6:51p
LIH,HNL,2019-12-28,96,0,(),0.60,6:15p - 6:51p
LIH,HNL,2019-12-28,96,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-28,96,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-28,96,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-28,96,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-28,96,0,(),0.62,7:00p - 7:37p
LIH,HNL,2019-12-28,96,0,(),0.62,7:00p - 7:37p
LIH,HNL,2019-12-28,111,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-28,111,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-28,111,0,(),0.62,1:28p - 2:05p
LIH,HNL,2019-12-28,111,0,(),0.62,1:28p - 2:05p
LIH,HNL,2019-12-29,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-29,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-29,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-29,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-29,85,0,(),0.58,9:56p - 10:31p
LIH,HNL,2019-12-29,85,0,(),0.58,9:56p - 10:31p
LIH,HNL,2019-12-29,100,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-29,100,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-29,100,0,(),0.62,4:59p - 5:36p
LIH,HNL,2019-12-29,100,0,(),0.62,4:59p - 5:36p
LIH,HNL,2019-12-29,111,0,(),0.60,5:35p - 6:11p
LIH,HNL,2019-12-29,111,0,(),0.60,5:35p - 6:11p
LIH,HNL,2019-12-29,111,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-29,111,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-29,116,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-29,116,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-29,116,0,(),0.63,3:15p - 3:53p
LIH,HNL,2019-12-29,116,0,(),0.63,3:15p - 3:53p
LIH,HNL,2019-12-29,121,0,(),0.62,1:28p - 2:05p
LIH,HNL,2019-12-29,121,0,(),0.62,1:28p - 2:05p
LIH,HNL,2019-12-30,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-30,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-30,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-30,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-30,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-30,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-30,95,0,(),0.62,4:59p - 5:36p
LIH,HNL,2019-12-30,95,0,(),0.62,4:59p - 5:36p
LIH,HNL,2019-12-30,96,0,(),0.60,5:35p - 6:11p
LIH,HNL,2019-12-30,96,0,(),0.60,5:35p - 6:11p
LIH,HNL,2019-12-30,106,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-30,106,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-30,111,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-30,111,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-30,111,0,(),0.58,7:19a - 7:54a
LIH,HNL,2019-12-30,111,0,(),0.58,7:19a - 7:54a
LIH,HNL,2019-12-30,111,0,(),0.60,6:32a - 7:08a
LIH,HNL,2019-12-30,111,0,(),0.60,6:32a - 7:08a
LIH,HNL,2019-12-30,116,0,(),0.62,1:28p - 2:05p
LIH,HNL,2019-12-30,116,0,(),0.62,1:28p - 2:05p
LIH,HNL,2019-12-31,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-31,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2019-12-31,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-31,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2019-12-31,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-31,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2019-12-31,85,0,(),0.62,4:59p - 5:36p
LIH,HNL,2019-12-31,85,0,(),0.62,4:59p - 5:36p
LIH,HNL,2019-12-31,85,0,(),0.60,6:32a - 7:08a
LIH,HNL,2019-12-31,85,0,(),0.60,6:32a - 7:08a
LIH,HNL,2019-12-31,96,0,(),0.60,6:15p - 6:51p
LIH,HNL,2019-12-31,96,0,(),0.60,6:15p - 6:51p
LIH,HNL,2019-12-31,96,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-31,96,0,(),0.60,6:35p - 7:11p
LIH,HNL,2019-12-31,96,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-31,96,0,(),0.62,4:15p - 4:52p
LIH,HNL,2019-12-31,96,0,(),0.62,7:00p - 7:37p
LIH,HNL,2019-12-31,96,0,(),0.62,7:00p - 7:37p
LIH,HNL,2019-12-31,96,0,(),0.63,3:15p - 3:53p
LIH,HNL,2019-12-31,96,0,(),0.63,3:15p - 3:53p
LIH,HNL,2020-01-01,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2020-01-01,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2020-01-01,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2020-01-01,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2020-01-01,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2020-01-01,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2020-01-01,85,0,(),0.62,4:59p - 5:36p
LIH,HNL,2020-01-01,85,0,(),0.62,4:59p - 5:36p
LIH,HNL,2020-01-01,85,0,(),0.60,6:32a - 7:08a
LIH,HNL,2020-01-01,85,0,(),0.60,6:32a - 7:08a
LIH,HNL,2020-01-01,96,0,(),0.60,5:35p - 6:11p
LIH,HNL,2020-01-01,96,0,(),0.60,5:35p - 6:11p
LIH,HNL,2020-01-01,96,0,(),0.60,6:15p - 6:51p
LIH,HNL,2020-01-01,96,0,(),0.60,6:15p - 6:51p
LIH,HNL,2020-01-01,96,0,(),0.60,6:35p - 7:11p
LIH,HNL,2020-01-01,96,0,(),0.60,6:35p - 7:11p
LIH,HNL,2020-01-01,96,0,(),0.62,4:15p - 4:52p
LIH,HNL,2020-01-01,96,0,(),0.62,4:15p - 4:52p
LIH,HNL,2020-01-01,96,0,(),0.62,7:00p - 7:37p
LIH,HNL,2020-01-01,96,0,(),0.62,7:00p - 7:37p
LIH,HNL,2020-01-02,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2020-01-02,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2020-01-02,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2020-01-02,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2020-01-02,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2020-01-02,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2020-01-02,85,0,(),0.60,6:32a - 7:08a
LIH,HNL,2020-01-02,85,0,(),0.60,6:32a - 7:08a
LIH,HNL,2020-01-02,96,0,(),0.60,5:35p - 6:11p
LIH,HNL,2020-01-02,96,0,(),0.60,5:35p - 6:11p
LIH,HNL,2020-01-02,96,0,(),0.60,6:15p - 6:51p
LIH,HNL,2020-01-02,96,0,(),0.60,6:15p - 6:51p
LIH,HNL,2020-01-02,96,0,(),0.60,6:35p - 7:11p
LIH,HNL,2020-01-02,96,0,(),0.60,6:35p - 7:11p
LIH,HNL,2020-01-02,96,0,(),0.62,4:15p - 4:52p
LIH,HNL,2020-01-02,96,0,(),0.62,4:15p - 4:52p
LIH,HNL,2020-01-02,96,0,(),0.62,7:00p - 7:37p
LIH,HNL,2020-01-02,96,0,(),0.62,7:00p - 7:37p
LIH,HNL,2020-01-02,96,0,(),0.58,7:19a - 7:54a
LIH,HNL,2020-01-02,96,0,(),0.58,7:19a - 7:54a
LIH,HNL,2020-01-03,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2020-01-03,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2020-01-03,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2020-01-03,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2020-01-03,85,0,(),0.58,9:56p - 10:31p
LIH,HNL,2020-01-03,85,0,(),0.58,9:56p - 10:31p
LIH,HNL,2020-01-03,101,0,(),0.60,5:35p - 6:11p
LIH,HNL,2020-01-03,101,0,(),0.60,5:35p - 6:11p
LIH,HNL,2020-01-03,101,0,(),0.60,6:15p - 6:51p
LIH,HNL,2020-01-03,101,0,(),0.60,6:15p - 6:51p
LIH,HNL,2020-01-03,101,0,(),0.60,6:35p - 7:11p
LIH,HNL,2020-01-03,101,0,(),0.60,6:35p - 7:11p
LIH,HNL,2020-01-03,101,0,(),0.62,4:15p - 4:52p
LIH,HNL,2020-01-03,101,0,(),0.62,4:15p - 4:52p
LIH,HNL,2020-01-03,116,0,(),0.62,4:59p - 5:36p
LIH,HNL,2020-01-03,116,0,(),0.62,4:59p - 5:36p
LIH,HNL,2020-01-03,116,0,(),0.63,3:15p - 3:53p
LIH,HNL,2020-01-03,116,0,(),0.63,3:15p - 3:53p
LIH,HNL,2020-01-03,121,0,(),0.58,11:21a - 11:56a
LIH,HNL,2020-01-03,121,0,(),0.58,11:21a - 11:56a
LIH,HNL,2020-01-04,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2020-01-04,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2020-01-04,95,0,(),0.58,9:23p - 9:58p
LIH,HNL,2020-01-04,95,0,(),0.58,9:23p - 9:58p
LIH,HNL,2020-01-04,111,0,(),0.60,5:35p - 6:11p
LIH,HNL,2020-01-04,111,0,(),0.60,5:35p - 6:11p
LIH,HNL,2020-01-04,111,0,(),0.60,6:35p - 7:11p
LIH,HNL,2020-01-04,111,0,(),0.60,6:35p - 7:11p
LIH,HNL,2020-01-04,111,0,(),0.62,4:59p - 5:36p
LIH,HNL,2020-01-04,111,0,(),0.62,4:59p - 5:36p
LIH,HNL,2020-01-04,111,0,(),0.60,6:32a - 7:08a
LIH,HNL,2020-01-04,111,0,(),0.60,6:32a - 7:08a
LIH,HNL,2020-01-04,116,0,(),0.58,8:25p - 9:00p
LIH,HNL,2020-01-04,116,0,(),0.58,8:25p - 9:00p
LIH,HNL,2020-01-04,116,0,(),0.60,6:15p - 6:51p
LIH,HNL,2020-01-04,116,0,(),0.60,6:15p - 6:51p
LIH,HNL,2020-01-04,116,0,(),0.62,7:00p - 7:37p
LIH,HNL,2020-01-04,116,0,(),0.62,7:00p - 7:37p
LIH,HNL,2020-01-04,116,0,(),0.58,7:19a - 7:54a
LIH,HNL,2020-01-04,116,0,(),0.58,7:19a - 7:54a
LIH,HNL,2020-01-05,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2020-01-05,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2020-01-05,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2020-01-05,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2020-01-05,85,0,(),0.58,9:56p - 10:31p
LIH,HNL,2020-01-05,85,0,(),0.58,9:56p - 10:31p
LIH,HNL,2020-01-05,85,0,(),0.62,4:59p - 5:36p
LIH,HNL,2020-01-05,85,0,(),0.62,4:59p - 5:36p
LIH,HNL,2020-01-05,100,0,(),0.58,8:25p - 9:00p
LIH,HNL,2020-01-05,100,0,(),0.58,8:25p - 9:00p
LIH,HNL,2020-01-05,111,0,(),0.60,5:35p - 6:11p
LIH,HNL,2020-01-05,111,0,(),0.60,5:35p - 6:11p
LIH,HNL,2020-01-05,111,0,(),0.60,6:35p - 7:11p
LIH,HNL,2020-01-05,111,0,(),0.60,6:35p - 7:11p
LIH,HNL,2020-01-05,116,0,(),0.62,1:28p - 2:05p
LIH,HNL,2020-01-05,116,0,(),0.62,1:28p - 2:05p
LIH,HNL,2020-01-05,116,0,(),0.62,4:15p - 4:52p
LIH,HNL,2020-01-05,116,0,(),0.62,4:15p - 4:52p
LIH,HNL,2020-01-05,116,0,(),0.63,3:15p - 3:53p
LIH,HNL,2020-01-05,116,0,(),0.63,3:15p - 3:53p
LIH,HNL,2020-01-06,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2020-01-06,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2020-01-06,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2020-01-06,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2020-01-06,95,0,(),0.58,9:23p - 9:58p
LIH,HNL,2020-01-06,95,0,(),0.58,9:23p - 9:58p
LIH,HNL,2020-01-06,106,0,(),0.60,6:35p - 7:11p
LIH,HNL,2020-01-06,106,0,(),0.60,6:35p - 7:11p
LIH,HNL,2020-01-06,106,0,(),0.63,3:15p - 3:53p
LIH,HNL,2020-01-06,106,0,(),0.63,3:15p - 3:53p
LIH,HNL,2020-01-06,106,0,(),0.58,7:19a - 7:54a
LIH,HNL,2020-01-06,106,0,(),0.58,7:19a - 7:54a
LIH,HNL,2020-01-06,111,0,(),0.62,1:28p - 2:05p
LIH,HNL,2020-01-06,111,0,(),0.62,1:28p - 2:05p
LIH,HNL,2020-01-06,111,0,(),0.62,7:00p - 7:37p
LIH,HNL,2020-01-06,111,0,(),0.62,7:00p - 7:37p
LIH,HNL,2020-01-06,111,0,(),0.60,6:32a - 7:08a
LIH,HNL,2020-01-06,111,0,(),0.60,6:32a - 7:08a
LIH,HNL,2020-01-06,116,0,(),0.58,11:21a - 11:56a
LIH,HNL,2020-01-06,116,0,(),0.60,10:39a - 11:15a
LIH,HNL,2020-01-07,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2020-01-07,81,0,(),0.62,11:05p - 11:42p
LIH,HNL,2020-01-07,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2020-01-07,85,0,(),0.58,8:25p - 9:00p
LIH,HNL,2020-01-07,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2020-01-07,85,0,(),0.58,9:23p - 9:58p
LIH,HNL,2020-01-07,85,0,(),0.62,4:59p - 5:36p
LIH,HNL,2020-01-07,85,0,(),0.62,4:59p - 5:36p
LIH,HNL,2020-01-07,85,0,(),0.60,6:32a - 7:08a
LIH,HNL,2020-01-07,85,0,(),0.60,6:32a - 7:08a
LIH,HNL,2020-01-07,96,0,(),0.60,5:35p - 6:11p
LIH,HNL,2020-01-07,96,0,(),0.60,5:35p - 6:11p
LIH,HNL,2020-01-07,96,0,(),0.60,6:15p - 6:51p
LIH,HNL,2020-01-07,96,0,(),0.60,6:15p - 6:51p
LIH,HNL,2020-01-07,96,0,(),0.60,6:35p - 7:11p
LIH,HNL,2020-01-07,96,0,(),0.60,6:35p - 7:11p
LIH,HNL,2020-01-07,96,0,(),0.62,4:15p - 4:52p
LIH,HNL,2020-01-07,96,0,(),0.62,4:15p - 4:52p
LIH,HNL,2020-01-07,96,0,(),0.62,7:00p - 7:37p
LIH,HNL,2020-01-07,96,0,(),0.62,7:00p - 7:37p
LIH,HNL,2020-01-08,81,0,(),0.63,11:05p - 11:43p
LIH,HNL,2020-01-08,81,0,(),0.63,11:05p - 11:43p
LIH,HNL,2020-01-08,85,0,(),0.60,9:23p - 9:59p
LIH,HNL,2020-01-08,85,0,(),0.60,9:23p - 9:59p
LIH,HNL,2020-01-08,85,0,(),0.62,8:50a - 9:27a
LIH,HNL,2020-01-08,85,0,(),0.62,8:50a - 9:27a
LIH,HNL,2020-01-08,85,0,(),0.62,12:45p - 1:22p
LIH,HNL,2020-01-08,85,0,(),0.62,12:45p - 1:22p
LIH,HNL,2020-01-08,85,0,(),0.62,5:08p - 5:45p
LIH,HNL,2020-01-08,85,0,(),0.62,5:08p - 5:45p
LIH,HNL,2020-01-08,85,0,(),0.62,8:03p - 8:40p
LIH,HNL,2020-01-08,85,0,(),0.62,8:03p - 8:40p
LIH,HNL,2020-01-08,85,0,(),0.63,4:42p - 5:20p
LIH,HNL,2020-01-08,85,0,(),0.63,4:42p - 5:20p
LIH,HNL,2020-01-08,85,0,(),0.65,2:01p - 2:40p
LIH,HNL,2020-01-08,85,0,(),0.65,2:01p - 2:40p
LIH,HNL,2020-01-08,85,0,(),0.57,6:36a - 7:10a
LIH,HNL,2020-01-08,85,0,(),0.57,6:36a - 7:10a
LIH,HNL,2020-01-08,96,0,(),0.60,6:14p - 6:50p
LIH,HNL,2020-01-08,96,0,(),0.60,6:14p - 6:50p
LIH,HNL,2020-01-09,81,0,(),0.63,11:05p - 11:43p
LIH,HNL,2020-01-09,81,0,(),0.63,11:05p - 11:43p
LIH,HNL,2020-01-09,85,0,(),0.60,9:23p - 9:59p
LIH,HNL,2020-01-09,85,0,(),0.60,9:23p - 9:59p
LIH,HNL,2020-01-09,85,0,(),0.62,12:45p - 1:22p
LIH,HNL,2020-01-09,85,0,(),0.62,12:45p - 1:22p
LIH,HNL,2020-01-09,85,0,(),0.62,5:08p - 5:45p
LIH,HNL,2020-01-09,85,0,(),0.62,5:08p - 5:45p
LIH,HNL,2020-01-09,85,0,(),0.62,8:03p - 8:40p
LIH,HNL,2020-01-09,85,0,(),0.62,8:03p - 8:40p
LIH,HNL,2020-01-09,85,0,(),0.63,4:42p - 5:20p
LIH,HNL,2020-01-09,85,0,(),0.63,4:42p - 5:20p
LIH,HNL,2020-01-09,95,0,(),0.65,2:01p - 2:40p
LIH,HNL,2020-01-09,95,0,(),0.65,2:01p - 2:40p
LIH,HNL,2020-01-09,95,0,(),0.57,6:36a - 7:10a
LIH,HNL,2020-01-09,95,0,(),0.57,6:36a - 7:10a
LIH,HNL,2020-01-09,96,0,(),0.60,6:14p - 6:50p
LIH,HNL,2020-01-09,96,0,(),0.60,6:14p - 6:50p
LIH,HNL,2020-01-09,96,0,(),0.60,7:01p - 7:37p
LIH,HNL,2020-01-09,96,0,(),0.60,7:01p - 7:37p
LIH,HNL,2020-01-10,81,0,(),0.63,11:05p - 11:43p
LIH,HNL,2020-01-10,81,0,(),0.63,11:05p - 11:43p
LIH,HNL,2020-01-10,85,0,(),0.60,9:23p - 9:59p
LIH,HNL,2020-01-10,85,0,(),0.60,9:23p - 9:59p
LIH,HNL,2020-01-10,85,0,(),0.62,5:08p - 5:45p
LIH,HNL,2020-01-10,85,0,(),0.62,5:08p - 5:45p
LIH,HNL,2020-01-10,85,0,(),0.62,8:03p - 8:40p
LIH,HNL,2020-01-10,85,0,(),0.62,8:03p - 8:40p
LIH,HNL,2020-01-10,85,0,(),0.63,4:42p - 5:20p
LIH,HNL,2020-01-10,85,0,(),0.63,4:42p - 5:20p
LIH,HNL,2020-01-10,85,0,(),0.57,6:36a - 7:10a
LIH,HNL,2020-01-10,85,0,(),0.57,6:36a - 7:10a
LIH,HNL,2020-01-10,100,0,(),0.62,12:45p - 1:22p
LIH,HNL,2020-01-10,100,0,(),0.62,12:45p - 1:22p
LIH,HNL,2020-01-10,100,0,(),0.65,2:01p - 2:40p
LIH,HNL,2020-01-10,100,0,(),0.65,2:01p - 2:40p
LIH,HNL,2020-01-10,101,0,(),0.60,6:14p - 6:50p
LIH,HNL,2020-01-10,101,0,(),0.60,6:14p - 6:50p
LIH,HNL,2020-01-10,101,0,(),0.60,7:01p - 7:37p
LIH,HNL,2020-01-10,101,0,(),0.60,7:01p - 7:37p
LIH,HNL,2020-01-11,81,0,(),0.63,11:05p - 11:43p
LIH,HNL,2020-01-11,81,0,(),0.63,11:05p - 11:43p
LIH,HNL,2020-01-11,85,0,(),0.60,9:23p - 9:59p
LIH,HNL,2020-01-11,85,0,(),0.60,9:23p - 9:59p
LIH,HNL,2020-01-11,85,0,(),0.62,5:08p - 5:45p
